file,nodes,edges,nonEdges,components,mincut,merges,k_decr,time,recursionDepth,functionCalls,fullySolved,numberOfSetMerges,clusterGraphBefore,clusterGraphAfter
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1505.csv/2,4,6,0,1,681.0,0,0.0,0.000330815,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1505.csv/3,1,0,0,1,0.0,0,0.0,7.149e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1505.csv/4,1,0,0,1,0.0,0,0.0,0.000494905,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2433.csv/1,8,20,8,1,86.0,6,204.0,0.015518717,0,0,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2433.csv/2,1,0,0,1,0.0,0,0.0,5.644e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2433.csv/3,1,0,0,1,0.0,0,0.0,4.793e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2433.csv/4,1,0,0,1,0.0,0,0.0,0.000467579,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2433.csv/5,1,0,0,1,0.0,0,0.0,5.852e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1506.csv/1,1,0,0,1,0.0,0,0.0,0.000220874,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1506.csv/2,1,0,0,1,0.0,0,0.0,3.969e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1506.csv/3,1,0,0,1,0.0,0,0.0,3.86e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1506.csv/4,1,0,0,1,0.0,0,0.0,0.000576666,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1506.csv/5,1,0,0,1,0.0,0,0.0,5.98e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_336.csv/1,21,104,106,1,130.0,0,0.0,0.020486188,0,0,true,0,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_336.csv/2,1,0,0,1,0.0,0,0.0,5.57e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_336.csv/3,1,0,0,1,0.0,0,0.0,4.001e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_336.csv/4,1,0,0,1,0.0,0,0.0,4.452e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_336.csv/5,1,0,0,1,0.0,0,0.0,1.6531e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_336.csv/6,2,1,0,1,1000.0,0,0.0,9.378e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_274.csv/1,37,241,425,1,18.0,5,766.0,0.244670296,0,0,true,3,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_274.csv/2,4,3,3,1,58.0,2,69.0,0.000651154,0,0,true,2,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3360.csv/1,1,0,0,1,0.0,0,0.0,5.577e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3360.csv/2,2,1,0,1,27.0,0,0.0,4.813e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2740.csv/1,2,1,0,1,416.0,0,0.0,5.326e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2740.csv/2,2,1,0,1,186.0,0,0.0,7.371e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3361.csv/1,2,1,0,1,309.0,0,0.0,6.359e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3361.csv/2,1,0,0,1,0.0,0,0.0,5.414e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2434.csv/1,1,0,0,1,0.0,0,0.0,0.001017018,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2434.csv/2,4,6,0,1,1896.0,0,0.0,1.6176e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2434.csv/3,1,0,0,1,0.0,0,0.0,9.331e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2434.csv/4,1,0,0,1,0.0,0,0.0,3.277e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2741.csv/1,8,16,12,1,14.0,5,200.0,0.006864539,0,0,true,2,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2741.csv/2,1,0,0,1,0.0,0,0.0,6.159e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2741.csv/3,1,0,0,1,0.0,0,0.0,5.252e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2741.csv/4,1,0,0,1,0.0,0,0.0,1.3835e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2435.csv/1,4,4,2,1,216.0,2,185.0,0.005239683,0,0,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2435.csv/2,3,2,1,1,62.0,2,16.0,0.000221207,0,0,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2436.csv/1,1,0,0,1,0.0,0,0.0,8.247e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2436.csv/2,3,2,1,1,53.0,1,53.0,0.000382121,0,0,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2437.csv/1,2,1,0,1,1000.0,0,0.0,4.993e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2437.csv/2,1,0,0,1,0.0,0,0.0,4.668e-6,0,0,true,0,true,true
